user_id,timestamp,category,count
user_46,2010-11-27,food,2
user_46,2010-11-27,gym,1
user_46,2010-11-27,travel,2
user_46,2010-11-27,shop,1
user_47,2010-01-01,food,2
user_47,2010-01-01,travel,3
user_47,2010-01-31,food,1
user_47,2010-01-31,gym,3
user_47,2010-01-31,travel,2
user_47,2010-01-31,shop,2
user_47,2010-03-02,travel,1
user_47,2010-04-01,food,2
user_47,2010-04-01,gym,2
user_47,2010-04-01,travel,2
user_47,2010-05-01,food,1
user_47,2010-05-01,gym,1
user_47,2010-05-01,travel,2
user_47,2010-05-01,shop,2
user_47,2010-05-31,food,2
user_47,2010-05-31,gym,4
user_47,2010-05-31,travel,1
user_47,2010-05-31,shop,2
user_47,2010-06-30,food,1
user_47,2010-06-30,gym,4
user_47,2010-08-29,food,3
user_47,2010-08-29,gym,2
user_47,2010-08-29,travel,2
user_47,2010-08-29,shop,1
user_47,2010-09-28,food,2
user_47,2010-09-28,gym,1
user_47,2010-09-28,travel,4
user_47,2010-09-28,shop,2
user_47,2010-10-28,food,1
user_47,2010-10-28,gym,1
user_47,2010-10-28,travel,2
user_47,2010-10-28,shop,3
user_47,2010-11-27,food,2
user_47,2010-11-27,gym,1
user_47,2010-11-27,travel,2
user_47,2010-11-27,shop,2
user_48,2010-01-01,food,3
user_48,2010-01-01,travel,1
user_48,2010-01-01,shop,1
user_48,2010-01-31,food,1
user_48,2010-01-31,gym,4
user_48,2010-01-31,travel,1
user_48,2010-01-31,shop,1
user_48,2010-03-02,gym,1
user_48,2010-03-02,shop,2
user_48,2010-04-01,food,2
user_48,2010-04-01,gym,2
user_48,2010-04-01,travel,2
user_48,2010-04-01,shop,1
user_48,2010-05-01,food,2
user_48,2010-05-01,gym,1
user_48,2010-05-01,travel,2
user_48,2010-05-01,shop,3
user_48,2010-05-31,travel,1
user_48,2010-06-30,travel,2
user_48,2010-06-30,shop,6
user_48,2010-07-30,food,1
user_48,2010-07-30,travel,1
user_48,2010-07-30,shop,2
user_48,2010-08-29,gym,2
user_48,2010-08-29,travel,1
user_48,2010-08-29,shop,2
user_48,2010-09-28,gym,4
user_48,2010-09-28,travel,2
user_48,2010-10-28,food,4
user_48,2010-10-28,gym,2
user_48,2010-10-28,travel,1
user_48,2010-10-28,shop,4
user_48,2010-11-27,food,1
user_48,2010-11-27,gym,2
user_48,2010-11-27,travel,1
user_48,2010-11-27,shop,2
user_49,2010-01-01,food,2
user_49,2010-01-01,gym,3
user_49,2010-01-31,food,1
user_49,2010-01-31,travel,2
user_49,2010-01-31,shop,3
user_49,2010-03-02,food,1
user_49,2010-03-02,gym,1
user_49,2010-03-02,travel,2
user_49,2010-03-02,shop,1
user_49,2010-04-01,food,2
user_49,2010-04-01,gym,4
user_49,2010-04-01,travel,1
user_49,2010-05-01,food,2
user_49,2010-05-01,shop,3
user_49,2010-05-31,food,1
user_49,2010-05-31,travel,2
user_49,2010-05-31,shop,3
user_49,2010-06-30,food,1
user_49,2010-06-30,gym,1
user_49,2010-06-30,travel,4
user_49,2010-06-30,shop,1
user_49,2010-07-30,food,2
user_49,2010-07-30,gym,2
user_49,2010-07-30,travel,1
user_49,2010-07-30,shop,1
user_49,2010-08-29,gym,1
user_49,2010-08-29,travel,1
user_49,2010-08-29,shop,1
user_49,2010-09-28,gym,2
user_49,2010-09-28,travel,1
user_49,2010-09-28,shop,3
user_49,2010-10-28,food,2
user_49,2010-10-28,travel,2
user_49,2010-10-28,shop,1
user_50,2010-01-01,food,4
user_50,2010-01-01,gym,2
user_50,2010-01-31,food,1
user_50,2010-01-31,gym,2
user_50,2010-01-31,travel,4
user_50,2010-01-31,shop,2
user_50,2010-03-02,food,3
user_50,2010-03-02,gym,2
user_50,2010-03-02,travel,3
user_50,2010-03-02,shop,1
user_50,2010-04-01,food,2
user_50,2010-04-01,gym,1
user_50,2010-04-01,shop,2
user_50,2010-05-01,food,2
user_50,2010-05-01,gym,3
user_50,2010-05-01,travel,2
user_50,2010-05-01,shop,2
user_50,2010-05-31,food,2
user_50,2010-05-31,gym,2
user_50,2010-05-31,travel,1
user_50,2010-05-31,shop,2
user_50,2010-06-30,food,2
user_50,2010-06-30,gym,4
user_50,2010-06-30,shop,1
user_50,2010-07-30,food,1
user_50,2010-07-30,travel,2
user_50,2010-07-30,shop,2
user_50,2010-08-29,food,2
user_50,2010-08-29,gym,1
user_50,2010-08-29,travel,1
user_50,2010-08-29,shop,1
user_50,2010-09-28,food,1
user_50,2010-09-28,gym,4
user_50,2010-09-28,travel,3
user_50,2010-09-28,shop,5
user_50,2010-10-28,food,1
user_50,2010-10-28,gym,1
user_50,2010-10-28,shop,2
user_50,2010-11-27,food,1
user_50,2010-11-27,gym,2
user_50,2010-11-27,travel,1
user_50,2010-11-27,shop,3
user_51,2010-01-01,food,2
user_51,2010-01-01,gym,1
user_51,2010-01-01,travel,3
user_51,2010-01-01,shop,2
user_51,2010-01-31,food,3
user_51,2010-01-31,gym,3
user_51,2010-01-31,travel,1
user_51,2010-01-31,shop,2
user_51,2010-03-02,food,2
user_51,2010-03-02,gym,1
user_51,2010-03-02,travel,3
user_51,2010-04-01,food,2
user_51,2010-04-01,gym,3
user_51,2010-04-01,shop,2
user_51,2010-05-01,food,2
user_51,2010-05-01,travel,1
user_51,2010-05-01,shop,2
user_51,2010-05-31,food,3
user_51,2010-05-31,gym,3
user_51,2010-05-31,travel,1
user_51,2010-05-31,shop,4
user_51,2010-06-30,food,3
user_51,2010-06-30,gym,3
user_51,2010-06-30,travel,2
user_51,2010-06-30,shop,1
user_51,2010-07-30,food,1
user_51,2010-07-30,gym,1
user_51,2010-07-30,travel,1
user_51,2010-08-29,gym,1
user_51,2010-08-29,travel,5
user_51,2010-08-29,shop,1
user_51,2010-09-28,food,1
user_51,2010-09-28,gym,1
user_51,2010-09-28,travel,3
user_51,2010-09-28,shop,2
user_51,2010-10-28,food,3
user_51,2010-10-28,gym,3
user_51,2010-10-28,travel,1
user_51,2010-10-28,shop,1
user_51,2010-11-27,food,1
user_51,2010-11-27,gym,2
user_51,2010-11-27,travel,2
user_51,2010-11-27,shop,3
user_52,2010-01-01,food,2
user_52,2010-01-01,gym,3
user_52,2010-01-01,shop,1
user_52,2010-01-31,food,3
user_52,2010-01-31,gym,1
user_52,2010-01-31,travel,3
user_52,2010-01-31,shop,2
user_52,2010-03-02,food,3
user_52,2010-03-02,travel,2
user_52,2010-04-01,food,1
user_52,2010-04-01,travel,3
user_52,2010-04-01,shop,1
user_52,2010-05-01,travel,1
user_52,2010-05-01,shop,1
user_52,2010-05-31,food,2
user_52,2010-05-31,gym,1
user_52,2010-05-31,travel,2
user_52,2010-06-30,food,1
user_52,2010-06-30,travel,2
user_52,2010-07-30,food,2
user_52,2010-07-30,travel,2
user_52,2010-07-30,shop,2
user_52,2010-08-29,food,2
user_52,2010-08-29,travel,2
user_52,2010-08-29,shop,2
user_52,2010-09-28,food,1
user_52,2010-09-28,gym,1
user_52,2010-09-28,travel,2
user_52,2010-09-28,shop,1
user_52,2010-10-28,food,4
user_52,2010-10-28,travel,1
user_52,2010-10-28,shop,1
user_52,2010-11-27,food,3
user_52,2010-11-27,travel,2
user_52,2010-11-27,shop,2
user_53,2010-01-01,gym,2
user_53,2010-01-01,travel,2
user_53,2010-01-01,shop,2
user_53,2010-01-31,food,1
user_53,2010-01-31,travel,2
user_53,2010-01-31,shop,2
user_53,2010-03-02,food,5
user_53,2010-03-02,gym,2
user_53,2010-03-02,travel,2
user_53,2010-03-02,shop,1
user_53,2010-04-01,food,1
user_53,2010-04-01,gym,1
user_53,2010-04-01,travel,5
user_53,2010-04-01,shop,1
user_53,2010-05-01,food,4
user_53,2010-05-01,travel,6
user_53,2010-05-01,shop,2
user_53,2010-05-31,gym,1
user_53,2010-05-31,travel,2
user_53,2010-05-31,shop,2
user_53,2010-06-30,food,2
user_53,2010-06-30,travel,2
user_53,2010-06-30,shop,2
user_53,2010-07-30,food,1
user_53,2010-07-30,travel,1
user_53,2010-07-30,shop,2
user_53,2010-08-29,food,1
user_53,2010-08-29,gym,2
user_53,2010-08-29,travel,2
user_53,2010-08-29,shop,1
user_53,2010-09-28,food,2
user_53,2010-09-28,travel,2
user_53,2010-09-28,shop,1
user_53,2010-10-28,gym,1
user_53,2010-10-28,travel,2
user_53,2010-10-28,shop,2
user_53,2010-11-27,gym,1
user_53,2010-11-27,travel,3
user_53,2010-11-27,shop,3
user_54,2010-01-01,food,3
user_54,2010-01-01,gym,3
user_54,2010-01-01,travel,2
user_54,2010-01-01,shop,3
user_54,2010-01-31,gym,1
user_54,2010-01-31,travel,1
user_54,2010-01-31,shop,2
user_54,2010-03-02,food,2
user_54,2010-03-02,gym,3
user_54,2010-03-02,travel,3
user_54,2010-03-02,shop,2
user_54,2010-04-01,food,2
user_54,2010-04-01,gym,13
user_54,2010-04-01,travel,1
user_54,2010-04-01,shop,2
user_54,2010-05-01,food,1
user_54,2010-05-01,travel,1
user_54,2010-05-31,food,1
user_54,2010-05-31,gym,1
user_54,2010-05-31,travel,1
user_54,2010-05-31,shop,1
user_54,2010-06-30,food,1
user_54,2010-06-30,gym,4
user_54,2010-06-30,travel,2
user_54,2010-06-30,shop,1
user_54,2010-07-30,food,1
user_54,2010-07-30,gym,3
user_54,2010-07-30,travel,3
user_54,2010-07-30,shop,2
user_54,2010-08-29,food,2
user_54,2010-08-29,travel,3
user_54,2010-09-28,food,5
user_54,2010-09-28,gym,1
user_54,2010-10-28,food,1
user_54,2010-10-28,travel,2
user_54,2010-11-27,food,3
user_54,2010-11-27,gym,3
user_54,2010-11-27,travel,1
user_54,2010-11-27,shop,1
user_55,2010-01-01,food,1
user_55,2010-01-01,gym,2
user_55,2010-01-01,shop,1
user_55,2010-01-31,food,2
user_55,2010-01-31,gym,2
user_55,2010-01-31,travel,3
user_55,2010-01-31,shop,3
user_55,2010-03-02,food,1
user_55,2010-03-02,travel,1
user_55,2010-03-02,shop,1
user_55,2010-04-01,food,16
user_55,2010-04-01,gym,2
user_55,2010-04-01,travel,1
user_55,2010-04-01,shop,2
user_55,2010-05-01,food,1
user_55,2010-05-01,travel,1
user_55,2010-05-01,shop,1
user_55,2010-05-31,food,3
user_55,2010-05-31,gym,2
user_55,2010-05-31,travel,2
user_55,2010-05-31,shop,1
user_55,2010-06-30,food,1
user_55,2010-06-30,gym,2
user_55,2010-06-30,travel,1
user_55,2010-06-30,shop,1
user_55,2010-07-30,travel,3
user_55,2010-07-30,shop,2
user_55,2010-08-29,food,1
user_55,2010-08-29,shop,1
user_55,2010-09-28,food,4
user_55,2010-09-28,gym,5
user_55,2010-09-28,travel,1
user_55,2010-09-28,shop,3
user_55,2010-10-28,gym,4
user_55,2010-10-28,shop,1
user_55,2010-11-27,food,1
user_55,2010-11-27,gym,1
user_55,2010-11-27,travel,1
user_55,2010-11-27,shop,1
user_56,2010-01-01,food,2
user_56,2010-01-01,gym,1
user_56,2010-01-01,travel,2
user_56,2010-01-01,shop,2
user_56,2010-01-31,food,3
user_56,2010-01-31,gym,1
user_56,2010-01-31,travel,2
user_56,2010-01-31,shop,3
user_56,2010-03-02,food,7
user_56,2010-03-02,gym,5
user_56,2010-03-02,travel,3
user_56,2010-03-02,shop,1
user_56,2010-04-01,gym,1
user_56,2010-04-01,travel,3
user_56,2010-04-01,shop,8
user_56,2010-05-01,food,1
user_56,2010-05-01,travel,5
user_56,2010-05-01,shop,2
user_56,2010-05-31,travel,1
user_56,2010-06-30,gym,2
user_56,2010-06-30,travel,1
user_56,2010-07-30,food,2
user_56,2010-07-30,gym,1
user_56,2010-07-30,travel,2
user_56,2010-07-30,shop,5
user_56,2010-08-29,gym,1
user_56,2010-08-29,travel,2
user_56,2010-08-29,shop,2
user_56,2010-09-28,food,1
user_56,2010-09-28,travel,2
user_56,2010-09-28,shop,2
user_56,2010-10-28,food,2
user_56,2010-10-28,gym,1
user_56,2010-10-28,travel,2
user_56,2010-10-28,shop,5
user_56,2010-11-27,food,1
user_56,2010-11-27,gym,1
user_56,2010-11-27,travel,2
user_56,2010-11-27,shop,2
user_57,2010-01-01,gym,2
user_57,2010-01-01,travel,2
user_57,2010-01-01,shop,3
user_57,2010-01-31,food,1
user_57,2010-01-31,shop,2
user_57,2010-03-02,food,2
user_57,2010-03-02,shop,12
user_57,2010-04-01,food,2
user_57,2010-04-01,gym,4
user_57,2010-04-01,travel,1
user_57,2010-05-01,food,1
user_57,2010-05-01,gym,1
user_57,2010-05-01,travel,2
user_57,2010-05-01,shop,1
user_57,2010-05-31,gym,1
user_57,2010-05-31,travel,3
user_57,2010-05-31,shop,1
user_57,2010-06-30,gym,1
user_57,2010-06-30,travel,2
user_57,2010-06-30,shop,1
user_57,2010-07-30,food,2
user_57,2010-07-30,gym,1
user_57,2010-07-30,travel,2
user_57,2010-07-30,shop,2
user_57,2010-08-29,food,4
user_57,2010-08-29,gym,2
user_57,2010-08-29,travel,2
user_57,2010-08-29,shop,1
user_57,2010-09-28,food,1
user_57,2010-09-28,gym,4
user_57,2010-09-28,shop,2
user_57,2010-10-28,gym,1
user_57,2010-10-28,travel,3
user_57,2010-10-28,shop,1
user_57,2010-11-27,food,4
user_57,2010-11-27,travel,1
user_57,2010-11-27,shop,3
user_58,2010-01-01,food,1
user_58,2010-01-01,gym,1
user_58,2010-01-01,travel,1
user_58,2010-01-31,food,1
user_58,2010-01-31,gym,1
user_58,2010-01-31,travel,1
user_58,2010-01-31,shop,3
user_58,2010-04-01,food,3
user_58,2010-04-01,gym,1
user_58,2010-05-01,gym,3
user_58,2010-05-01,travel,1
user_58,2010-05-01,shop,1
user_58,2010-05-31,food,2
user_58,2010-05-31,gym,1
user_58,2010-05-31,travel,1
user_58,2010-05-31,shop,2
user_58,2010-06-30,food,1
user_58,2010-06-30,gym,3
user_58,2010-06-30,travel,5
user_58,2010-06-30,shop,2
user_58,2010-07-30,food,1
user_58,2010-07-30,gym,1
user_58,2010-07-30,travel,1
user_58,2010-07-30,shop,2
user_58,2010-08-29,food,2
user_58,2010-08-29,gym,4
user_58,2010-08-29,travel,1
user_58,2010-08-29,shop,2
user_58,2010-09-28,food,1
user_58,2010-09-28,gym,4
user_58,2010-09-28,travel,2
user_58,2010-09-28,shop,1
user_58,2010-10-28,food,2
user_58,2010-10-28,gym,1
user_58,2010-10-28,travel,2
user_58,2010-10-28,shop,1
user_58,2010-11-27,food,1
user_58,2010-11-27,gym,2
user_58,2010-11-27,travel,1
user_58,2010-11-27,shop,3
user_59,2010-01-01,food,1
user_59,2010-01-01,gym,2
user_59,2010-01-01,shop,3
user_59,2010-01-31,food,3
user_59,2010-01-31,travel,3
user_59,2010-01-31,shop,2
user_59,2010-03-02,gym,2
user_59,2010-03-02,travel,3
user_59,2010-03-02,shop,3
user_59,2010-04-01,food,1
user_59,2010-04-01,travel,1
user_59,2010-04-01,shop,2
user_59,2010-05-01,food,1
user_59,2010-05-01,shop,3
user_59,2010-05-31,food,1
user_59,2010-05-31,gym,1
user_59,2010-05-31,travel,1
user_59,2010-05-31,shop,2
user_59,2010-06-30,travel,1
user_59,2010-06-30,shop,2
user_59,2010-07-30,food,4
user_59,2010-07-30,gym,4
user_59,2010-07-30,travel,2
user_59,2010-08-29,food,1
user_59,2010-08-29,gym,2
user_59,2010-08-29,travel,4
user_59,2010-08-29,shop,4
user_59,2010-09-28,food,2
user_59,2010-09-28,gym,1
user_59,2010-09-28,travel,3
user_59,2010-09-28,shop,1
user_59,2010-10-28,gym,2
user_59,2010-10-28,travel,1
user_59,2010-10-28,shop,2
user_59,2010-11-27,gym,1
user_59,2010-11-27,travel,3
user_59,2010-11-27,shop,1
user_60,2010-01-01,food,4
user_60,2010-01-01,gym,5
user_60,2010-01-01,travel,2
user_60,2010-01-01,shop,1
user_60,2010-01-31,food,3
user_60,2010-01-31,gym,2
user_60,2010-03-02,food,2
user_60,2010-03-02,gym,17
user_60,2010-03-02,travel,1
user_60,2010-03-02,shop,2
user_60,2010-04-01,gym,2
user_60,2010-04-01,travel,1
user_60,2010-04-01,shop,2
user_60,2010-05-01,travel,2
user_60,2010-05-31,food,1
user_60,2010-05-31,gym,2
user_60,2010-05-31,travel,5
user_60,2010-06-30,food,1
user_60,2010-06-30,travel,3
user_60,2010-06-30,shop,1
user_60,2010-07-30,food,4
user_60,2010-07-30,gym,3
user_60,2010-07-30,travel,1
user_60,2010-07-30,shop,1
user_60,2010-08-29,food,1
user_60,2010-08-29,gym,2
user_60,2010-08-29,travel,1
user_60,2010-08-29,shop,5
user_60,2010-09-28,gym,1
user_60,2010-09-28,travel,2
user_60,2010-09-28,shop,4
user_60,2010-10-28,food,2
user_60,2010-10-28,travel,1
user_60,2010-11-27,food,1
user_60,2010-11-27,travel,2
user_61,2010-01-01,food,1
user_61,2010-01-01,gym,1
user_61,2010-01-01,shop,2
user_61,2010-01-31,food,1
user_61,2010-01-31,gym,2
user_61,2010-01-31,travel,1
user_61,2010-01-31,shop,3
user_61,2010-03-02,food,2
user_61,2010-03-02,gym,1
user_61,2010-03-02,travel,1
user_61,2010-04-01,food,1
user_61,2010-04-01,shop,1
user_61,2010-05-01,gym,3
user_61,2010-05-01,travel,3
user_61,2010-05-01,shop,3
user_61,2010-05-31,food,10
user_61,2010-05-31,gym,1
user_61,2010-05-31,travel,3
user_61,2010-05-31,shop,3
user_61,2010-06-30,food,1
user_61,2010-06-30,gym,3
user_61,2010-06-30,travel,3
user_61,2010-06-30,shop,2
user_61,2010-07-30,food,2
user_61,2010-07-30,gym,2
user_61,2010-07-30,travel,2
user_61,2010-07-30,shop,2
user_61,2010-08-29,gym,3
user_61,2010-08-29,travel,1
user_61,2010-08-29,shop,1
user_61,2010-09-28,food,1
user_61,2010-09-28,gym,2
user_61,2010-09-28,travel,3
user_61,2010-09-28,shop,5
user_61,2010-10-28,gym,1
user_61,2010-10-28,travel,1
user_61,2010-11-27,travel,2
user_61,2010-11-27,shop,1
user_62,2010-01-01,food,1
user_62,2010-01-01,gym,2
user_62,2010-01-01,travel,2
user_62,2010-01-01,shop,5
user_62,2010-01-31,food,2
user_62,2010-01-31,gym,3
user_62,2010-01-31,travel,2
user_62,2010-01-31,shop,1
user_62,2010-03-02,food,2
user_62,2010-03-02,travel,2
user_62,2010-03-02,shop,5
user_62,2010-04-01,food,3
user_62,2010-04-01,gym,2
user_62,2010-04-01,shop,4
user_62,2010-05-01,food,1
user_62,2010-05-01,travel,1
user_62,2010-05-01,shop,1
user_62,2010-05-31,gym,1
user_62,2010-05-31,travel,2
user_62,2010-05-31,shop,3
user_62,2010-06-30,food,4
user_62,2010-06-30,gym,2
user_62,2010-06-30,travel,2
user_62,2010-06-30,shop,1
user_62,2010-07-30,food,2
user_62,2010-07-30,gym,2
user_62,2010-07-30,shop,1
user_62,2010-08-29,food,1
user_62,2010-08-29,gym,3
user_62,2010-08-29,travel,3
user_62,2010-09-28,food,1
user_62,2010-09-28,gym,2
user_62,2010-09-28,travel,1
user_62,2010-09-28,shop,3
user_62,2010-10-28,food,2
user_62,2010-10-28,shop,2
user_62,2010-11-27,food,1
user_62,2010-11-27,gym,6
user_62,2010-11-27,travel,3
user_62,2010-11-27,shop,4
user_63,2010-01-01,food,3
user_63,2010-01-01,gym,2
user_63,2010-01-31,food,1
user_63,2010-01-31,gym,1
user_63,2010-01-31,travel,1
user_63,2010-01-31,shop,2
user_63,2010-03-02,food,3
user_63,2010-03-02,gym,1
user_63,2010-03-02,travel,16
user_63,2010-03-02,shop,2
user_63,2010-04-01,food,1
user_63,2010-04-01,gym,1
user_63,2010-04-01,travel,2
user_63,2010-04-01,shop,5
user_63,2010-05-01,food,1
user_63,2010-05-01,gym,1
user_63,2010-05-01,shop,3
user_63,2010-05-31,food,1
user_63,2010-05-31,gym,1
user_63,2010-05-31,shop,2
user_63,2010-06-30,food,3
user_63,2010-06-30,gym,3
user_63,2010-06-30,travel,1
user_63,2010-07-30,food,3
user_63,2010-07-30,travel,2
user_63,2010-07-30,shop,2
user_63,2010-08-29,food,3
user_63,2010-08-29,gym,1
user_63,2010-08-29,travel,1
user_63,2010-08-29,shop,2
user_63,2010-09-28,food,2
user_63,2010-09-28,gym,4
user_63,2010-09-28,travel,1
user_63,2010-09-28,shop,1
user_63,2010-10-28,food,1
user_63,2010-10-28,gym,1
user_63,2010-10-28,travel,2
user_63,2010-10-28,shop,1
user_63,2010-11-27,food,3
user_63,2010-11-27,gym,1
user_63,2010-11-27,travel,2
user_63,2010-11-27,shop,2
user_64,2010-01-01,food,2
user_64,2010-01-01,gym,3
user_64,2010-01-01,shop,4
user_64,2010-01-31,food,2
user_64,2010-01-31,travel,1
user_64,2010-03-02,food,3
user_64,2010-03-02,travel,3
user_64,2010-03-02,shop,1
user_64,2010-04-01,food,2
user_64,2010-04-01,gym,1
user_64,2010-04-01,travel,4
user_64,2010-04-01,shop,1
user_64,2010-05-01,food,1
user_64,2010-05-01,gym,1
user_64,2010-05-01,travel,4
user_64,2010-05-31,food,1
user_64,2010-05-31,gym,2
user_64,2010-05-31,travel,2
user_64,2010-05-31,shop,3
user_64,2010-06-30,gym,2
user_64,2010-07-30,food,5
user_64,2010-07-30,gym,2
user_64,2010-07-30,travel,1
user_64,2010-07-30,shop,1
user_64,2010-08-29,food,2
user_64,2010-08-29,gym,2
user_64,2010-08-29,travel,3
user_64,2010-08-29,shop,1
user_64,2010-09-28,food,2
user_64,2010-09-28,travel,1
user_64,2010-09-28,shop,2
user_64,2010-10-28,food,2
user_64,2010-10-28,travel,2
user_64,2010-10-28,shop,1
user_64,2010-11-27,food,1
user_64,2010-11-27,gym,1
user_64,2010-11-27,travel,2
user_64,2010-11-27,shop,1
user_65,2010-01-01,food,3
user_65,2010-01-01,gym,1
user_65,2010-01-01,travel,1
user_65,2010-01-01,shop,2
user_65,2010-01-31,food,1
user_65,2010-01-31,gym,1
user_65,2010-01-31,travel,2
user_65,2010-01-31,shop,4
user_65,2010-03-02,gym,1
user_65,2010-03-02,travel,1
user_65,2010-03-02,shop,3
user_65,2010-04-01,food,2
user_65,2010-04-01,gym,2
user_65,2010-04-01,travel,2
user_65,2010-05-01,gym,1
user_65,2010-05-01,travel,1
user_65,2010-05-01,shop,15
user_65,2010-05-31,food,1
user_65,2010-05-31,gym,1
user_65,2010-05-31,travel,1
user_65,2010-05-31,shop,2
user_65,2010-06-30,food,2
user_65,2010-06-30,travel,4
user_65,2010-06-30,shop,1
user_65,2010-07-30,food,4
user_65,2010-07-30,travel,1
user_65,2010-07-30,shop,3
user_65,2010-08-29,food,3
user_65,2010-08-29,travel,1
user_65,2010-08-29,shop,1
user_65,2010-09-28,food,1
user_65,2010-09-28,gym,1
user_65,2010-09-28,travel,4
user_65,2010-09-28,shop,1
user_65,2010-10-28,gym,1
user_65,2010-10-28,travel,2
user_65,2010-11-27,food,1
user_65,2010-11-27,gym,2
user_66,2010-01-01,gym,2
user_66,2010-01-01,travel,2
user_66,2010-01-31,food,1
user_66,2010-01-31,gym,1
user_66,2010-01-31,travel,3
user_66,2010-01-31,shop,2
user_66,2010-03-02,food,1
user_66,2010-03-02,travel,1
user_66,2010-03-02,shop,1
user_66,2010-04-01,food,2
user_66,2010-04-01,shop,1
user_66,2010-05-01,travel,2
user_66,2010-05-31,food,2
user_66,2010-05-31,gym,1
user_66,2010-05-31,shop,1
user_66,2010-06-30,gym,2
user_66,2010-06-30,shop,3
user_66,2010-07-30,gym,1
user_66,2010-07-30,travel,2
user_66,2010-07-30,shop,2
user_66,2010-08-29,food,1
user_66,2010-08-29,travel,1
user_66,2010-08-29,shop,2
user_66,2010-09-28,food,2
user_66,2010-09-28,gym,5
user_66,2010-09-28,travel,2
user_66,2010-09-28,shop,3
user_66,2010-10-28,food,2
user_66,2010-10-28,gym,1
user_66,2010-10-28,shop,1
user_66,2010-11-27,travel,2
user_66,2010-11-27,shop,1
user_67,2010-01-01,food,2
user_67,2010-01-01,gym,2
user_67,2010-01-01,travel,2
user_67,2010-01-01,shop,1
user_67,2010-01-31,food,1
user_67,2010-01-31,gym,3
user_67,2010-01-31,travel,2
user_67,2010-01-31,shop,2
user_67,2010-03-02,food,2
user_67,2010-03-02,gym,1
user_67,2010-03-02,shop,3
user_67,2010-04-01,food,4
user_67,2010-04-01,gym,6
user_67,2010-04-01,travel,1
user_67,2010-04-01,shop,1
user_67,2010-05-01,food,1
user_67,2010-05-01,gym,1
user_67,2010-05-01,travel,3
user_67,2010-05-01,shop,3
user_67,2010-05-31,food,3
user_67,2010-05-31,travel,2
user_67,2010-05-31,shop,3
user_67,2010-06-30,food,2
user_67,2010-06-30,travel,2
user_67,2010-06-30,shop,1
user_67,2010-07-30,gym,1
user_67,2010-07-30,travel,4
user_67,2010-07-30,shop,3
user_67,2010-08-29,food,3
user_67,2010-08-29,gym,2
user_67,2010-08-29,travel,3
user_67,2010-09-28,food,2
user_67,2010-09-28,gym,1
user_67,2010-09-28,travel,4
user_67,2010-09-28,shop,1
user_67,2010-10-28,food,1
user_67,2010-10-28,gym,1
user_67,2010-10-28,travel,3
user_67,2010-11-27,food,2
user_67,2010-11-27,gym,2
user_67,2010-11-27,shop,2
user_68,2010-01-01,food,1
user_68,2010-01-01,travel,2
user_68,2010-01-01,shop,1
user_68,2010-01-31,food,2
user_68,2010-01-31,gym,3
user_68,2010-01-31,travel,2
user_68,2010-03-02,food,2
user_68,2010-03-02,gym,2
user_68,2010-03-02,shop,2
user_68,2010-04-01,food,2
user_68,2010-04-01,gym,3
user_68,2010-04-01,travel,2
user_68,2010-04-01,shop,2
user_68,2010-05-01,food,1
user_68,2010-05-01,gym,1
user_68,2010-05-01,travel,1
user_68,2010-05-31,gym,1
user_68,2010-05-31,shop,3
user_68,2010-06-30,food,3
user_68,2010-06-30,travel,2
user_68,2010-06-30,shop,1
user_68,2010-07-30,food,2
user_68,2010-07-30,travel,1
user_68,2010-07-30,shop,4
user_68,2010-08-29,food,14
user_68,2010-08-29,gym,3
user_68,2010-08-29,travel,1
user_68,2010-09-28,food,1
user_68,2010-09-28,gym,1
user_68,2010-09-28,travel,3
user_68,2010-09-28,shop,2
user_68,2010-10-28,food,2
user_68,2010-10-28,gym,1
user_68,2010-10-28,travel,1
user_68,2010-10-28,shop,2
user_68,2010-11-27,food,2
user_68,2010-11-27,gym,3
user_68,2010-11-27,travel,2
user_68,2010-11-27,shop,3
user_69,2010-01-01,food,2
user_69,2010-01-01,gym,2
user_69,2010-01-01,travel,1
user_69,2010-01-01,shop,1
user_69,2010-01-31,gym,1
user_69,2010-01-31,travel,1
user_69,2010-01-31,shop,2
user_69,2010-03-02,food,1
user_69,2010-03-02,gym,1
user_69,2010-03-02,travel,2
user_69,2010-03-02,shop,2
user_69,2010-04-01,food,1
user_69,2010-04-01,travel,3
user_69,2010-04-01,shop,1
user_69,2010-05-01,food,2
user_69,2010-05-01,gym,1
user_69,2010-05-01,travel,2
user_69,2010-05-31,food,1
user_69,2010-05-31,gym,1
user_69,2010-05-31,travel,2
user_69,2010-05-31,shop,2
user_69,2010-06-30,food,3
user_69,2010-06-30,gym,1
user_69,2010-06-30,travel,1
user_69,2010-07-30,food,2
user_69,2010-07-30,gym,2
user_69,2010-07-30,travel,3
user_69,2010-08-29,food,2
user_69,2010-08-29,gym,1
user_69,2010-08-29,travel,1
user_69,2010-08-29,shop,2
user_69,2010-09-28,food,1
user_69,2010-09-28,travel,3
user_69,2010-09-28,shop,2
user_69,2010-10-28,food,2
user_69,2010-10-28,gym,1
user_69,2010-10-28,travel,15
user_69,2010-11-27,food,3
user_69,2010-11-27,gym,1
user_69,2010-11-27,shop,1
user_70,2010-01-01,food,12
user_70,2010-01-01,gym,2
user_70,2010-01-01,shop,1
user_70,2010-01-31,food,5
user_70,2010-01-31,gym,1
